given_name,user_name,profile_link,association,followed_by,,
SJP at CSUF,sjpcsuf,https://www.instagram.com/sjpcsuf/,University of California - Santa Cruz,@ucscsjp,,
SJP🇵🇸 at SDSU,sdsusjp,https://www.instagram.com/sdsusjp/,University of California - Santa Cruz,@ucscsjp,,
South Asian Federation at UCSC,ucscsaf,https://www.instagram.com/ucscsaf/,University of California - Santa Cruz,@ucscsjp,,
APISA,apisa.slugs,https://www.instagram.com/apisa.slugs/,University of California - Santa Cruz,@ucscsjp,,
League of Filipino Students @ UC Berkeley,ucblfs,https://www.instagram.com/ucblfs/,University of California - Santa Cruz,@ucscsjp,,
League of Filipino Students,lfssfsu,https://www.instagram.com/lfssfsu/,University of California - Santa Cruz,@ucscsjp,,
Anakbayan Santa Cruz,anakbayansc,https://www.instagram.com/anakbayansc/,University of California - Santa Cruz,@ucscsjp,,
GABRIELA Santa Cruz 🇵🇭,gabrielasc.slugs,https://www.instagram.com/gabrielasc.slugs/,University of California - Santa Cruz,@ucscsjp,,
UCSC grad workers for COLA,payusmoreucsc,https://www.instagram.com/payusmoreucsc/,University of California - Santa Cruz,@ucscsjp,,
UCSC Black Student Union,ucscbsu,https://www.instagram.com/ucscbsu/,University of California - Santa Cruz,@ucscsjp,,
SJP at UC Davis,sjpatucd,https://www.instagram.com/sjpatucd/,University of California - Santa Cruz,@ucscsjp,,
Eye On Palestine,eye.on.palestineVerified,https://www.instagram.com/eye.on.palestine/,University of California - Santa Cruz,@ucscsjp,,
Adalah Justice Project,adalahjusticeproject,https://www.instagram.com/adalahjusticeproject/,University of California - Santa Cruz,@ucscsjp,,
أنقذوا سلوان|SaveSilwan|Quds,savesilwan,https://www.instagram.com/savesilwan/,University of California - Santa Cruz,@ucscsjp,,
,palestine.poster.project,https://www.instagram.com/palestine.poster.project/,University of California - Santa Cruz,@ucscsjp,,
Hidden Palestine,hiddenpalestine,https://www.instagram.com/hiddenpalestine/,University of California - Santa Cruz,@ucscsjp,,
Arab Resource & Organizing Center,aroc_bayarea,https://www.instagram.com/aroc_bayarea/,University of California - Santa Cruz,@ucscsjp,,
AMP Bay Area,amp_bayarea,https://www.instagram.com/amp_bayarea/,University of California - Santa Cruz,@ucscsjp,,
USC SJP (Backup),usc_sjp_backup,https://www.instagram.com/usc_sjp_backup/,University of California - Santa Cruz,@ucscsjp,,
SJP at UC San Diego,sjp.ucsd,https://www.instagram.com/sjp.ucsd/,University of California - Santa Cruz,@ucscsjp,,
GUPS 🇵🇸,sfsugups,https://www.instagram.com/sfsugups/,University of California - Santa Cruz,@ucscsjp,,
SJP UCR,sjpucr,https://www.instagram.com/sjpucr/,University of California - Santa Cruz,@ucscsjp,,
HERO Tent: Here for the heroes,hero_tent,https://www.instagram.com/hero_tent/,University of California - Santa Cruz,@ucscsjp,,
SJP at ASU,sjpasu,https://www.instagram.com/sjpasu/,University of California - Santa Cruz,@ucscsjp,,
Muna ElKurd | منى الكرد,muna.elkurd15Verified,https://www.instagram.com/muna.elkurd15/,University of California - Santa Cruz,@ucscsjp,,
محمد الكرد,mohammedelkurdVerified,https://www.instagram.com/mohammedelkurd/,University of California - Santa Cruz,@ucscsjp,,
Dream Defenders,thedreamdefenders,https://www.instagram.com/thedreamdefenders/,University of California - Santa Cruz,@ucscsjp,,
SJP AT UCLA,sjpatucla,https://www.instagram.com/sjpatucla/,University of California - Santa Cruz,@ucscsjp,,
Resource Center for Nonviolence,rcnv.sc,https://www.instagram.com/rcnv.sc/,University of California - Santa Cruz,@ucscsjp,,
CLCRC @ UCSB EOP,ucsbclcrc,https://www.instagram.com/ucsbclcrc/,University of California - Santa Cruz,@ucscsjp,,
Bard for Justice In Palestine,bard_sjp,https://www.instagram.com/bard_sjp/,University of California - Santa Cruz,@ucscsjp,,
Palestinian Youth Movement,palestinianyouthmovement,https://www.instagram.com/palestinianyouthmovement/,University of California - Santa Cruz,@ucscsjp,,
The Electronic Intifada,electronicintifada,https://www.instagram.com/electronicintifada/,University of California - Santa Cruz,@ucscsjp,,
Critical Race & Ethnic Studies,cresatucsc,https://www.instagram.com/cresatucsc/,University of California - Santa Cruz,@ucscsjp,,
Palestine Solidarity Committee,psc_atx,https://www.instagram.com/psc_atx/,University of California - Santa Cruz,@ucscsjp,,
Palestine Legal,pal_legal,https://www.instagram.com/pal_legal/,University of California - Santa Cruz,@ucscsjp,,
WSSC 🤝 Worker Student Solidarity Coalition,wssc_local501,https://www.instagram.com/wssc_local501/,University of California - Santa Cruz,@ucscsjp,,
BFP at UC Berkeley,bearsforpalestine,https://www.instagram.com/bearsforpalestine/,University of California - Santa Cruz,@ucscsjp,,
Students for Justice in Palestine,sjp_usf,https://www.instagram.com/sjp_usf/,University of California - Santa Cruz,@ucscsjp,,
National SJP,nationalsjp,https://www.instagram.com/nationalsjp/,University of California - Santa Cruz,@ucscsjp,,
Students for Justice in Palestine at UCI,sjp.uci,https://www.instagram.com/sjp.uci/,University of California - Santa Cruz,@ucscsjp,,
SOCES | Black Student Union,socesbsu,https://www.instagram.com/socesbsu/,University of California - Santa Cruz,@ucscsjp,,
Iranian Student Union,ucscisu,https://www.instagram.com/ucscisu/,University of California - Santa Cruz,@ucscsjp,,
THE COMMUNITIES OF COLOR PRESS,twanas_press,https://www.instagram.com/twanas_press/,University of California - Santa Cruz,@ucscsjp,,
SJPEMU,emusjp,https://www.instagram.com/emusjp/,University of California - Santa Cruz,@ucscsjp,,
Visualizing Palestine,visualizing_palestine,https://www.instagram.com/visualizing_palestine/,University of California - Santa Cruz,@ucscsjp,,
Eyewitness Palestine,eyewitnesspalestine,https://www.instagram.com/eyewitnesspalestine/,University of California - Santa Cruz,@ucscsjp,,
SWANA Alliance,swanaalliance,https://www.instagram.com/swanaalliance/,University of California - Santa Cruz,@ucscsjp,,
UCSB SJP,ucsbsjp,https://www.instagram.com/ucsbsjp/,University of California - Santa Cruz,@ucscsjp,,
VİDEOSITRAN,kurtce_video_siiir_sarki,https://www.instagram.com/kurtce_video_siiir_sarki/,University of California - Santa Cruz,@ucscsjp,,
Matyan Supply Co.,matyan_supply_co,https://www.instagram.com/matyan_supply_co/,University of California - Santa Cruz,@ucscsjp,,
UCSC MSA,ucsc.msa,https://www.instagram.com/ucsc.msa/,University of California - Santa Cruz,@ucscsjp,,
Zeit و Zaman/ زيت و زمان,oliveoilandtime,https://www.instagram.com/oliveoilandtime/,University of California - Santa Cruz,@ucscsjp,,
Oakland Abolition & Solidarity,oakland_abosol,https://www.instagram.com/oakland_abosol/,University of California - Santa Cruz,@ucscsjp,,
TSJP 🇵🇸 Free Palestine✊,tsjpalestine,https://www.instagram.com/tsjpalestine/,University of California - Santa Cruz,@ucscsjp,,
Watan | وطن 🍉,watanpalestine,https://www.instagram.com/watanpalestine/,University of California - Santa Cruz,@ucscsjp,,
IMEU,theimeuVerified,https://www.instagram.com/theimeu/,University of California - Santa Cruz,@ucscsjp,,
Cornell SJP,sjpcornell,https://www.instagram.com/sjpcornell/,University of California - Santa Cruz,@ucscsjp,,
✌ فلسطين ✌,viva_palastina_,https://www.instagram.com/viva_palastina_/,University of California - Santa Cruz,@ucscsjp,,
Atlanta Solidarity Fund,atlsolfund,https://www.instagram.com/atlsolfund/,University of Georgia,@uga_sjp,,
SJP at UMFlint,umflintsjp,https://www.instagram.com/umflintsjp/,University of Georgia,@uga_sjp,,
,artistsagainstzionism,https://www.instagram.com/artistsagainstzionism/,University of Georgia,@uga_sjp,,
Vanderbilt Divest Coalition,vanderbiltdivestcoalition,https://www.instagram.com/vanderbiltdivestcoalition/,University of Georgia,@uga_sjp,,
,punksforpalestine.atl,https://www.instagram.com/punksforpalestine.atl/,University of Georgia,@uga_sjp,,
TheBLOCK,theblock.ga,https://www.instagram.com/theblock.ga/,University of Georgia,@uga_sjp,,
Majlis Mocha,majlismocha,https://www.instagram.com/majlismocha/,University of Georgia,@uga_sjp,,
Mercer Students for the Liberation of Palestine,mercerforpalestine,https://www.instagram.com/mercerforpalestine/,University of Georgia,@uga_sjp,,
AJC,ajcnewsVerified,https://www.instagram.com/ajcnews/,University of Georgia,@uga_sjp,,
,athensfamiliesforpalestine,https://www.instagram.com/athensfamiliesforpalestine/,University of Georgia,@uga_sjp,,
Foundation for Direct Action Against Apartheid 🔻,directactionagainstapartheid,https://www.instagram.com/directactionagainstapartheid/,University of Georgia,@uga_sjp,,
Lewis and Clark Students for Justice in Palestine,sjppalatinehill,https://www.instagram.com/sjppalatinehill/,University of Georgia,@uga_sjp,,
EMORY STOP COP CITY,emorystopcopcity,https://www.instagram.com/emorystopcopcity/,University of Georgia,@uga_sjp,,
South River Forest Coalition 👉 SouthRiverForest.org,southriverforest,https://www.instagram.com/southriverforest/,University of Georgia,@uga_sjp,,
,emoryalumniforpalestine,https://www.instagram.com/emoryalumniforpalestine/,University of Georgia,@uga_sjp,,
Desi Book Aunty,desibookaunty,https://www.instagram.com/desibookaunty/,University of Georgia,@uga_sjp,,
Students for Queer Liberation Tkaronto,studentsforqueerliberation,https://www.instagram.com/studentsforqueerliberation/,University of Georgia,@uga_sjp,,
Medea Benjamin,medea.benjamin,https://www.instagram.com/medea.benjamin/,University of Georgia,@uga_sjp,,
The Art of Weeping. فن النحيب,maryhazboun48,https://www.instagram.com/maryhazboun48/,University of Georgia,@uga_sjp,,
The People's Forum,peoplesforumnyc,https://www.instagram.com/peoplesforumnyc/,University of Georgia,@uga_sjp,,
Rashida Tlaib,rashidatlaibVerified,https://www.instagram.com/rashidatlaib/,University of Georgia,@uga_sjp,,
Refaat Mobile Library - Atlanta,refaatlibraryatl,https://www.instagram.com/refaatlibraryatl/,University of Georgia,@uga_sjp,,
Occupy Candler,occupycandler,https://www.instagram.com/occupycandler/,University of Georgia,@uga_sjp,,
NCDC,nationalcriminaldefensecollege,https://www.instagram.com/nationalcriminaldefensecollege/,University of Georgia,@uga_sjp,,
Students for Justice in Palestine at GWU,sjpgwu,https://www.instagram.com/sjpgwu/,University of Georgia,@uga_sjp,,
The Southern Student Action Coalition (SSAC),ssac.hq,https://www.instagram.com/ssac.hq/,University of Georgia,@uga_sjp,,
Slingshot Media - منصة مقلاع,slingshotpalestine,https://www.instagram.com/slingshotpalestine/,University of Georgia,@uga_sjp,,
The BUGA Bulletin at UGA,buga_bulletin,https://www.instagram.com/buga_bulletin/,University of Georgia,@uga_sjp,,
,ugaalum4palestine,https://www.instagram.com/ugaalum4palestine/,University of Georgia,@uga_sjp,,
Athens Politics Nerd,athenspoliticsnerd,https://www.instagram.com/athenspoliticsnerd/,University of Georgia,@uga_sjp,,
Emory Divest Coalition,emorydivest,https://www.instagram.com/emorydivest/,University of Georgia,@uga_sjp,,
Union of Palestinian Women,palestinianunion,https://www.instagram.com/palestinianunion/,University of Georgia,@uga_sjp,,
Georgia Tech Stop Cop City Coalition,stopcopcitygt,https://www.instagram.com/stopcopcitygt/,University of Georgia,@uga_sjp,,
humanti project,humantiproject,https://www.instagram.com/humantiproject/,University of Georgia,@uga_sjp,,
Faculty and Staff for Justice in Palestine- Georgia,fsjpgeorgia,https://www.instagram.com/fsjpgeorgia/,University of Georgia,@uga_sjp,,
Athens Artists for Change,athensartists4change,https://www.instagram.com/athensartists4change/,University of Georgia,@uga_sjp,,
Smith SJP,smith_sjp,https://www.instagram.com/smith_sjp/,University of Georgia,@uga_sjp,,
UNLV SJP,unlvsjp,https://www.instagram.com/unlvsjp/,University of Georgia,@uga_sjp,,
Swing States for Peace,swingstatesforpeace,https://www.instagram.com/swingstatesforpeace/,University of Georgia,@uga_sjp,,
#ListenToGeorgia,listentogeorgia,https://www.instagram.com/listentogeorgia/,University of Georgia,@uga_sjp,,
UMontana Students for Justice in Palestine,umtstudentsforpalestine,https://www.instagram.com/umtstudentsforpalestine/,University of Georgia,@uga_sjp,,
Hidden Palestine,hiddenpalestine,https://www.instagram.com/hiddenpalestine/,University of Georgia,@uga_sjp,,
Clark U Students for Justice in Palestine,clark.sjp,https://www.instagram.com/clark.sjp/,University of Georgia,@uga_sjp,,
OPIRG TORONTO,opirgtoronto,https://www.instagram.com/opirgtoronto/,University of Georgia,@uga_sjp,,
Project South,projectsouthatl,https://www.instagram.com/projectsouthatl/,University of Georgia,@uga_sjp,,
Sur Legal Collaborative,surlegal_atl,https://www.instagram.com/surlegal_atl/,University of Georgia,@uga_sjp,,
Black Male Leadership Society,bmlsuga,https://www.instagram.com/bmlsuga/,University of Georgia,@uga_sjp,,
,letters4prisonersathens,https://www.instagram.com/letters4prisonersathens/,University of Georgia,@uga_sjp,,
Arabic Language and Culture Club,alcc.umd,https://www.instagram.com/alcc.umd/,University of Georgia,@uga_sjp,,
Atlanta Justice Alliance,atlantajusticealliance,https://www.instagram.com/atlantajusticealliance/,University of Georgia,@uga_sjp,,
Power Move for Palestine,powermoveforpalestine,https://www.instagram.com/powermoveforpalestine/,University of Georgia,@uga_sjp,,
PCRF - Atlanta Chapter,pcrf_atlanta,https://www.instagram.com/pcrf_atlanta/,University of Georgia,@uga_sjp,,
🪁 Kites in Solidarity🪁,kitesinsolidarity,https://www.instagram.com/kitesinsolidarity/,University of Georgia,@uga_sjp,,
Weelaunee Coalition,saveweelaunee,https://www.instagram.com/saveweelaunee/,University of Georgia,@uga_sjp,,
SJP Jaguars 🔻✊🏾🇵🇸🍉,jaguars4justice,https://www.instagram.com/jaguars4justice/,University of Georgia,@uga_sjp,,
Writers Against the War on Gaza,wawog_now,https://www.instagram.com/wawog_now/,University of Georgia,@uga_sjp,,
#freepalestine,savesheikhjarrahnow,https://www.instagram.com/savesheikhjarrahnow/,University of Georgia,@uga_sjp,,
Mainline,mainline_atl,https://www.instagram.com/mainline_atl/,University of Georgia,@uga_sjp,,
Knit and Crochet at UGA®,knitandcrochetatuga,https://www.instagram.com/knitandcrochetatuga/,University of Georgia,@uga_sjp,,
Students for Justice in Palestine at UCLA Law,lsjpucla,https://www.instagram.com/lsjpucla/,University of Georgia,@uga_sjp,,
Texas Tech Students for Justice in Palestine,ttu.sjp,https://www.instagram.com/ttu.sjp/,University of Georgia,@uga_sjp,,
Kites for Gaza 🪁,kitesforgaza,https://www.instagram.com/kitesforgaza/,University of Georgia,@uga_sjp,,
Faculty and Staff for Justice in Palestine @ LMU,lmu.fsjp,https://www.instagram.com/lmu.fsjp/,University of Georgia,@uga_sjp,,
♡ FINE ART & GRAPHICS ♡,caroreecedesigns,https://www.instagram.com/caroreecedesigns/,University of Georgia,@uga_sjp,,
Badan | Tatreez Design & Education House,badancollective,https://www.instagram.com/badancollective/,University of Georgia,@uga_sjp,,
,ggcstudentsforpalestine,https://www.instagram.com/ggcstudentsforpalestine/,University of Georgia,@uga_sjp,,
SALT,hc.salt,https://www.instagram.com/hc.salt/,University of Georgia,@uga_sjp,,
SJP Loyola Marymount University,sjplmu,https://www.instagram.com/sjplmu/,University of Georgia,@uga_sjp,,
Official BSU at GGC,bsu.ggc,https://www.instagram.com/bsu.ggc/,University of Georgia,@uga_sjp,,
Pakistani Student Association,ggc_psa,https://www.instagram.com/ggc_psa/,University of Georgia,@uga_sjp,,
Northview MSA,northview_msa,https://www.instagram.com/northview_msa/,University of Georgia,@uga_sjp,,
WATERMELON MOVEMENT,watermelonmovement,https://www.instagram.com/watermelonmovement/,University of Georgia,@uga_sjp,,
Radical Students’ Union,rsu.umw,https://www.instagram.com/rsu.umw/,University of Georgia,@uga_sjp,,
Muneer Awad,awadlegal,https://www.instagram.com/awadlegal/,University of Georgia,@uga_sjp,,
Agsf Uga,agsfuga,https://www.instagram.com/agsfuga/,University of Georgia,@uga_sjp,,
InfUSion Magazine,infusionuga,https://www.instagram.com/infusionuga/,University of Georgia,@uga_sjp,,
صالح الجعفراوي,saleh_aljafarawi,https://www.instagram.com/saleh_aljafarawi/,University of Georgia,@uga_sjp,,
Steps Across Borders,stepsacrossborders,https://www.instagram.com/stepsacrossborders/,University of Georgia,@uga_sjp,,
Judaism On Our Own Terms,judaismooot,https://www.instagram.com/judaismooot/,University of Georgia,@uga_sjp,,
